4.322557059413084e-11	2.7974060319133543e-11	2.0293428078659115e-11	1.475618677853622e-11	8.464230395018988e-12	4.1025789108946874e-12	1.6972493864897048e-12	6.543694270968268e-13	2.3411448054197506e-13	1.2079427486597079e-12
4.328181574840503e-11	2.8011288601308674e-11	2.0321024633497433e-11	1.477666914640152e-11	8.476320789062779e-12	4.108590258268726e-12	1.6997660752160287e-12	6.553474286919832e-13	2.344654815737317e-13	1.2097535389802966e-12
4.33377328668419e-11	2.8048335425487362e-11	2.0348485560621166e-11	1.4797064671628696e-11	8.488364047248294e-12	4.114588259385922e-12	1.7022785944739449e-12	6.563238439471015e-13	2.3481604035029727e-13	1.2115615469936993e-12
4.339379213131319e-11	2.808548381122609e-11	2.0376068688621356e-11	1.481755457087044e-11	8.500462685490823e-12	4.120620874916298e-12	1.7048053148638726e-12	6.573062070877781e-13	2.3516869443462807e-13	1.2133768297105908e-12
4.3449382288933065e-11	2.8122384110198777e-11	2.040346388088975e-11	1.4837940502586824e-11	8.51251589918588e-12	4.1266273740044335e-12	1.7073221614305186e-12	6.582846659985372e-13	2.355200838722777e-13	1.2151875521013617e-12
4.350500592842154e-11	2.8159281482316156e-11	2.0430892054604023e-11	1.485834047862109e-11	8.524584117257256e-12	4.132651806173131e-12	1.7098481016187904e-12	6.592671425041914e-13	2.3587280969514534e-13	1.2170058487603425e-12
4.35603116654614e-11	2.8196028600101234e-11	2.045820721538739e-11	1.4878680288839578e-11	8.536629960074462e-12	4.1386659169991644e-12	1.7123712018069003e-12	6.602484759439709e-13	2.362252573362634e-13	1.218818886072038e-12
4.3615830138678494e-11	2.8232941659961884e-11	2.0485677281062715e-11	1.4899145210448247e-11	8.548751134792482e-12	4.1447221799879275e-12	1.7149104999755052e-12	6.612366097488328e-13	2.3658003617153477e-13	1.2206471794894515e-12
4.3670698635278186e-11	2.8269436232064358e-11	2.051284245239729e-11	1.491940852559494e-11	8.560769475793922e-12	4.150731226764074e-12	1.7174343590537472e-12	6.622187913677714e-13	2.3693278575932106e-13	1.222464453464338e-12
4.372572374840922e-11	2.8306042047348048e-11	2.0540119014520447e-11	1.4939764131563627e-11	8.57284790163184e-12	4.156786382485651e-12	1.7199731517339434e-12	6.632069831732946e-13	2.372877662975113e-13	1.2242924728530497e-12
4.378061535909176e-11	2.8342622007715883e-11	2.0567402435792838e-11	1.4960111405623347e-11	8.5849392571779e-12	4.162839728690685e-12	1.7225160141336172e-12	6.641972636730476e-13	2.37643484134312e-13	1.2261235966808896e-12
4.38351348520359e-11	2.8378975131116363e-11	2.0594526006732402e-11	1.4980386435980805e-11	8.596997998477424e-12	4.168888255933385e-12	1.725055630214397e-12	6.651859309856628e-13	2.3799871935907106e-13	1.2279536446178945e-12
4.388956046978115e-11	2.841528890836512e-11	2.062162944735512e-11	1.500065261226687e-11	8.609060904698664e-12	4.174939905862174e-12	1.7276004420762167e-12	6.661772170038693e-13	2.383548204855465e-13	1.2297870907691403e-12
4.394367377427405e-11	2.8451419295620736e-11	2.06486635322011e-11	1.5020881270142313e-11	8.621094332415302e-12	4.1809881547737365e-12	1.7301431647766928e-12	6.671682201505501e-13	2.387109876751516e-13	1.2316187545054396e-12
4.399750959684013e-11	2.8487429774064507e-11	2.0675589924400355e-11	1.504102651446633e-11	8.633123073748548e-12	4.187033537819834e-12	1.7326874410396128e-12	6.681594618099038e-13	2.390672198448681e-13	1.2334519372094856e-12
4.405139095929278e-11	2.8523486556642454e-11	2.070256509329566e-11	1.50612406516047e-11	8.645193551716283e-12	4.193106938490555e-12	1.7352422299575457e-12	6.691553680226813e-13	2.3942511990634824e-13	1.23529329715859e-12
4.410486297605498e-11	2.8559300622313836e-11	2.07294127978753e-11	1.5081373773032667e-11	8.657222959351019e-12	4.199167187270076e-12	1.7377914799767306e-12	6.701500933625478e-13	2.397826652065099e-13	1.2371325765165535e-12
4.4158272721754004e-11	2.8595081945525518e-11	2.075626170452758e-11	1.5101526211250258e-11	8.669281604282794e-12	4.205241517281148e-12	1.7403513760650138e-12	6.711482019386635e-13	2.4014145200446547e-13	1.2389772276641026e-12
4.421124922896724e-11	2.8630646796160855e-11	2.0782939241266288e-11	1.5121580525279874e-11	8.681287517003204e-12	4.211307330847259e-12	1.7429042810393289e-12	6.721446254391289e-13	2.4049968795541544e-13	1.240820573875631e-12
4.426406967978477e-11	2.8666130191318983e-11	2.0809619683185706e-11	1.5141637842573853e-11	8.693301910258947e-12	4.217380042359486e-12	1.7454647187956719e-12	6.731441040444868e-13	2.4085909931438236e-13	1.2426670761959549e-12
4.4316676223565893e-11	2.8701511474517007e-11	2.0836216622134286e-11	1.5161642371428193e-11	8.70533083538154e-12	4.223462784411881e-12	1.7480276053371072e-12	6.741448005448666e-13	2.4121894238433824e-13	1.2445173967095577e-12
4.436896814011773e-11	2.8736699078927752e-11	2.0862718679728283e-11	1.5181615311546955e-11	8.717330294383297e-12	4.229534362047388e-12	1.7505924462104478e-12	6.751457792319612e-13	2.415789015963318e-13	1.24636806206478e-12
4.442104655203078e-11	2.8771811064041564e-11	2.088917503760831e-11	1.5201558515536728e-11	8.729331073729836e-12	4.235621693296717e-12	1.7531609374025491e-12	6.761489310633592e-13	2.419396915591669e-13	1.248220861561759e-12
4.44728550930645e-11	2.8806759878140023e-11	2.091555441152544e-11	1.5221460720258846e-11	8.741323690559503e-12	4.24170570332489e-12	1.755730202873367e-12	6.771535235630777e-13	2.4230102650013826e-13	1.250076626998691e-12
4.4524356447952926e-11	2.8841534848572587e-11	2.0941833849000867e-11	1.524132796401167e-11	8.753293967480858e-12	4.247788180556943e-12	1.7583002438859216e-12	6.781578749245682e-13	2.42662587651675e-13	1.2519320802552712e-12
4.4575662351378285e-11	2.88762492595375e-11	2.0968073695784522e-11	1.526116033534359e-11	8.765286724869934e-12	4.253888682627716e-12	1.7608804128464878e-12	6.791663918668492e-13	2.4302525406430177e-13	1.2537950846097788e-12
4.462638907699225e-11	2.891063895459575e-11	2.0994104652117902e-11	1.5280881925392218e-11	8.77722268855203e-12	4.259966888806103e-12	1.7634500059676494e-12	6.801709979448266e-13	2.4338701095648414e-13	1.255651863530084e-12
4.467710779196956e-11	2.8945028372124692e-11	2.102018538617142e-11	1.530063191362404e-11	8.789188991767178e-12	4.266072192079741e-12	1.7660315598995845e-12	6.81182079594925e-13	2.4375073185951616e-13	1.2575179167405035e-12
4.4727250487935154e-11	2.8979103830159664e-11	2.104603346613091e-11	1.5320259066767676e-11	8.801094149811916e-12	4.27215181623859e-12	1.7686043238289215e-12	6.821901297549812e-13	2.441135440111124e-13	1.2593779009343708e-12
4.4777181078331025e-11	2.9013077531677587e-11	2.1071852003931542e-11	1.5339880517386714e-11	8.813007355605242e-12	4.27824110616584e-12	1.7711885347094703e-12	6.832005144085861e-13	2.444774116854957e-13	1.2612450445860095e-12
4.483030991613982e-11	2.9049111562770184e-11	2.109917588004709e-11	1.5360611837918896e-11	8.825591385637354e-12	4.284663287380143e-12	1.7739186588124095e-12	6.842852971147351e-13	2.44888903491247e-13	1.2642005800917058e-12
4.49022453315554e-11	2.909642838474464e-11	2.1134096056375036e-11	1.5386438307571488e-11	8.840787849119015e-12	4.2922121846177085e-12	1.7771129266980982e-12	6.855812845601956e-13	2.4543567204046267e-13	1.2696891502805594e-12
4.495994769394391e-11	2.913517564291119e-11	2.1163222710763966e-11	1.5408351505626793e-11	8.853955196108187e-12	4.298881274120812e-12	1.779940105320352e-12	6.867079322332326e-13	2.458731438690103e-13	1.2727206211881183e-12
4.502669344742419e-11	2.917945581104911e-11	2.119614211607557e-11	1.5432876066670762e-11	8.868533759685648e-12	4.3061967898787846e-12	1.7830437131413562e-12	6.879613670337473e-13	2.4639232475171576e-13	1.2766151379470835e-12
4.508033896567269e-11	2.921582412968721e-11	2.122370038129167e-11	1.5453784155580833e-11	8.881211720812274e-12	4.312678230460474e-12	1.7857934705946493e-12	6.890535072116234e-13	2.46806859682683e-13	1.2787801710064926e-12
4.514230218863482e-11	2.92573185633885e-11	2.1254808548814734e-11	1.547713649136005e-11	8.895213771655801e-12	4.319775072126497e-12	1.7888061998641885e-12	6.902675714927402e-13	2.4730026326652397e-13	1.2813557478500415e-12
4.51921122188476e-11	2.9291425558489517e-11	2.1280878412634666e-11	1.5497063599775132e-11	8.907419521076449e-12	4.326067288460609e-12	1.7914831506654373e-12	6.913250994908802e-13	2.4769292859085834e-13	1.2828545002150226e-12
4.524961701675594e-11	2.9330286330520914e-11	2.1310279627202647e-11	1.5519305781465837e-11	8.920885299583547e-12	4.332963658303262e-12	1.7944142474849318e-12	6.925027855755986e-13	2.481622124393555e-13	1.284384943620645e-12
4.529600712300028e-11	2.9362398828867697e-11	2.1335049673288557e-11	1.5538388845631822e-11	8.93268340364205e-12	4.339091752059733e-12	1.7970256468588131e-12	6.935321131203921e-13	2.485353246156399e-13	1.2854281043393976e-12
4.534932086455242e-11	2.9398798393763505e-11	2.1362818211875192e-11	1.5559581017370208e-11	8.945643264787858e-12	4.3457863838345625e-12	1.799878381222867e-12	6.946731296720974e-13	2.4897693714756094e-13	1.2864878050637903e-12
4.539252972384538e-11	2.942903426621697e-11	2.1386370720109002e-11	1.5577870656550866e-11	8.957049880008226e-12	4.351760741015314e-12	1.8024310077737984e-12	6.956743956896463e-13	2.493278879181472e-13	1.2875038440199993e-12
4.544195343129469e-11	2.946314935550245e-11	2.1412662939016597e-11	1.5598091054957915e-11	8.969539945518434e-12	4.3582597753335924e-12	1.8052102585779345e-12	6.967833256327338e-13	2.497395532578289e-13	1.2885236189278034e-12
4.5482262674687186e-11	2.949169580600247e-11	2.1435114983834044e-11	1.5615661310126183e-11	8.980611702441527e-12	4.364100894118943e-12	1.807710699414911e-12	6.977607681936861e-13	2.500700219957012e-13	1.2895689563873557e-12
4.552821419927632e-11	2.952378005083831e-11	2.1460072818574844e-11	1.5635030938936333e-11	8.992685190404742e-12	4.370437818723219e-12	1.8104267239878263e-12	6.988413848474162e-13	2.5045252269930497e-13	1.290627829431407e-12
4.556562232629735e-11	2.9550613051936334e-11	2.1481407606392628e-11	1.56518674165774e-11	9.003399204803264e-12	4.376133023749604e-12	1.8128722273337964e-12	6.997942004424061e-13	2.5076419213195155e-13	1.2917107698373075e-12
4.5608427803826933e-11	2.958086082691786e-11	2.1505161121450997e-11	1.567046198944557e-11	9.01511121982811e-12	4.3823220900320696e-12	1.81553255333263e-12	7.008485198960504e-13	2.511221585862201e-13	1.2928161273583046e-12
4.5643266616041374e-11	2.960619351381222e-11	2.1525514869599518e-11	1.5686673414509053e-11	9.025524891907472e-12	4.387897740449948e-12	1.8179334706342509e-12	7.017810227200185e-13	2.5141916749729037e-13	1.2939461255963463e-12
4.568311781647432e-11	2.9634711662252984e-11	2.1548151468197163e-11	1.5704538338558308e-11	9.036888280083089e-12	4.3939473775150875e-12	1.820542931381464e-12	7.028126939196761e-13	2.5175633114617236e-13	1.2950972117589251e-12
4.571566999094328e-11	2.965871472255928e-11	2.1567658724751695e-11	1.5720200731059554e-11	9.04705203243697e-12	4.3994242654196534e-12	1.822904313047802e-12	7.037285634829524e-13	2.5204260153961616e-13	1.2962795383385783e-12
4.57526170809748e-11	2.968552669084433e-11	2.1589168863232802e-11	1.5737344554415567e-11	9.058059843721788e-12	4.405335652450113e-12	1.825461789335762e-12	7.047366071755804e-13	2.523616783721757e-13	1.297475639738031e-12
4.5783050492451126e-11	2.9708304936859634e-11	2.160787310964449e-11	1.5752514897145605e-11	9.067995963335861e-12	4.410726467095458e-12	1.8277927072463443e-12	7.056382426229766e-13	2.5264003920213994e-13	1.2987120627564191e-12
4.581753312556192e-11	2.973368142730978e-11	2.1628476231693667e-11	1.5769069621699358e-11	9.078741253459647e-12	4.416530914518403e-12	1.8303093265776444e-12	7.066298324018799e-13	2.5294639519371293e-13	1.299965891564635e-12
4.584591023997376e-11	2.9755264094272083e-11	2.1646411350456464e-11	1.5783746556936584e-11	9.088445965039543e-12	4.421839149246607e-12	1.8326100740636976e-12	7.075174461862445e-13	2.532188641584234e-13	1.3012543420016167e-12
4.587807884177373e-11	2.977930952253113e-11	2.166615138300729e-11	1.5799747240402728e-11	9.098938952905386e-12	4.427549391186045e-12	1.8350927116461565e-12	7.084940873096397e-13	2.535156485233966e-13	1.3025677275557991e-12
4.590463859346575e-11	2.9799832874469665e-11	2.168342851080623e-11	1.5814008086107322e-11	9.10845998910523e-12	4.432787776852715e-12	1.8373675913150245e-12	7.093714718391027e-13	2.537855261288927e-13	1.3039159869427614e-12
4.5934707147659054e-11	2.982267374599505e-11	2.1702400249350403e-11	1.5829533525610197e-11	9.118735910383817e-12	4.438421061917764e-12	1.8398234559365142e-12	7.103357808271118e-13	2.540761918033825e-13	1.3052919869882484e-12
4.5959699177086725e-11	2.9842306738758634e-11	2.1719105362521814e-11	1.5843451607275602e-11	9.12811090948687e-12	4.443614291046159e-12	1.8420833891793714e-12	7.112082073454725e-13	2.543467207430327e-13	1.306705355858149e-12
4.598783005919724e-11	2.986401494736317e-11	2.173735536206845e-11	1.585851971527569e-11	9.138189113828571e-12	4.449177140226167e-12	1.844512012936315e-12	7.121626646920965e-13	2.5463428502834944e-13	1.3081460176487879e-12
4.601135756612507e-11	2.9882840386654716e-11	2.175356567379098e-11	1.587213623206844e-11	9.147444227002056e-12	4.454338941604988e-12	1.8467633370955543e-12	7.130315780753422e-13	2.5490770330961557e-13	1.309626408503951e-12
4.603780459262828e-11	2.990361248148733e-11	2.177123796410286e-11	1.5886859724906592e-11	9.157379350833578e-12	4.45985787793179e-12	1.8491801802066622e-12	7.139804967415208e-13	2.551953712448452e-13	1.311137262987292e-12
4.6059972901092765e-11	2.992165384701126e-11	2.1786966076025094e-11	1.5900191202086258e-11	9.166528101911265e-12	4.4649898291531905e-12	1.851422293511317e-12	7.148477904500813e-13	2.554731724277347e-13	1.3126820922293634e-12
4.6084940842627654e-11	2.994156595024571e-11	2.1804102954719592e-11	1.5914595606532782e-11	9.176333917613119e-12	4.47047592470854e-12	1.8538305159881252e-12	7.157940196704243e-13	2.557631105446124e-13	1.3142616662906015e-12
4.610584934421973e-11	2.995893763722965e-11	2.181943603791755e-11	1.5927706810881003e-11	9.185408607310291e-12	4.475598184940502e-12	1.8560742807903756e-12	7.166630181227726e-13	2.5604803574480264e-13	1.315875933261729e-12
4.612935438426855e-11	2.997804084991777e-11	2.1836083001406077e-11	1.594182081058468e-11	9.195110323473797e-12	4.4810632966381225e-12	1.8584773657497924e-12	7.17609053653448e-13	2.5634221822306537e-13	1.3175253464164196e-12
4.614916197792303e-11	2.999481233017025e-11	2.1851066109090808e-11	1.5954738631017527e-11	9.204125483500575e-12	4.486183602471615e-12	1.8607250050334112e-12	7.184813447890336e-13	2.5663513572448077e-13	1.3192082436992538e-12
4.617143085098019e-11	3.001322698044319e-11	2.1867311854709836e-11	1.5968640374371542e-11	9.213763339828865e-12	4.491643291138166e-12	1.863132403957228e-12	7.194308169029241e-13	2.5693657307911224e-13	1.3209335232331815e-12
4.619023071412162e-11	3.00294594307149e-11	2.1881991274631452e-11	1.5981404528055633e-11	9.222746928457499e-12	4.496778273790485e-12	1.8653905839399006e-12	7.203103846216896e-13	2.572393045227355e-13	1.3226904590898344e-12
4.621124806153167e-11	3.0047236000159216e-11	2.189786159587157e-11	1.5995099477299076e-11	9.232326346655625e-12	4.502239444191437e-12	1.8678046931558637e-12	7.212650157755556e-13	2.575489693390856e-13	1.3244916953949188e-12
4.622916926378397e-11	3.0062981191027365e-11	2.1912278263175795e-11	1.6007739543720074e-11	9.24129847086122e-12	4.507396016389382e-12	1.8700791863181657e-12	7.2215234666359e-13	2.5786396139886356e-13	1.326326813109323e-12
4.6249179438193876e-11	3.0080205126470607e-11	2.192784704143388e-11	1.6021286630852974e-11	9.250853735374334e-12	4.512881099795362e-12	1.8725077387001142e-12	7.231096556094619e-13	2.5818683295040664e-13	1.3282138337676377e-12
4.626612187876292e-11	3.009548902115956e-11	2.194202680435131e-11	1.6033825297618683e-11	9.25982753342843e-12	4.518068652803881e-12	1.8748010935494787e-12	7.240059393945434e-13	2.585158549352162e-13	1.330133323120994e-12
4.62851993301253e-11	3.011220079980137e-11	2.1957314988982137e-11	1.6047244021793144e-11	9.269371909472423e-12	4.523578815840241e-12	1.877248156542457e-12	7.249668537124353e-13	2.5885362035841425e-13	1.3321098952461952e-12
4.6301450495399536e-11	3.012718589153922e-11	2.1971364268952873e-11	1.6059761486172075e-11	9.278394089188833e-12	4.5288262126453124e-12	1.879572884406689e-12	7.258754934078835e-13	2.5919836375762327e-13	1.3341238600951818e-12
4.6319624199662915e-11	3.0143489378796165e-11	2.1986447904324317e-11	1.6073108885014205e-11	9.287962549132489e-12	4.534378777998405e-12	1.8820454699946443e-12	7.268429435848718e-13	2.595521291312459e-13	1.3361927946160468e-12
4.633533151097735e-11	3.015816163123373e-11	2.200037972643481e-11	1.608560842457046e-11	9.297039699229688e-12	4.539686299546167e-12	1.8844030011541856e-12	7.277672920804264e-13	2.5991316501841343e-13	1.3383033579225812e-12
4.635272119248934e-11	3.017409577725379e-11	2.201529321016954e-11	1.6098908224742757e-11	9.306650391340658e-12	4.54529730710392e-12	1.8869068472966024e-12	7.287462166076223e-13	2.6028398315253803e-13	1.340465715532052e-12
4.6367946148839074e-11	3.0188601235651156e-11	2.2029183038929653e-11	1.6111461215693497e-11	9.315819868104383e-12	4.550683891293445e-12	1.8893068599262626e-12	7.296926544800089e-13	2.6066301216866317e-13	1.3426728966304384e-12
4.638467662359943e-11	3.020425711771115e-11	2.204401028251652e-11	1.612477746990076e-11	9.325505954791935e-12	4.556369843122951e-12	1.891850474272444e-12	7.30688758758005e-13	2.6105185961115264e-13	1.344931917091782e-12
4.6399482249531324e-11	3.02185868880598e-11	2.2057893282159237e-11	1.6137394295234435e-11	9.334786731478242e-12	4.5618494130824725e-12	1.894298105527675e-12	7.316605128454558e-13	2.614493920480692e-13	1.3472386142096551e-12
4.6415769959546784e-11	3.023410528893185e-11	2.207268316991162e-11	1.6150762052844974e-11	9.344581877842847e-12	4.567623227374305e-12	1.8968879173449338e-12	7.326788548541717e-13	2.618574378845743e-13	1.3495946564760806e-12
4.643011374051148e-11	3.0248298582408446e-11	2.208658658614015e-11	1.61634833426677e-11	9.353988344636985e-12	4.573205409531886e-12	1.8993884116106455e-12	7.336801190197767e-13	2.62274260479636e-13	1.3520032755805562e-12
4.6445887593113446e-11	3.026358466052629e-11	2.2101345240507575e-11	1.6176915633529174e-11	9.363890017254975e-12	4.579074752596457e-12	1.9020280418091e-12	7.347243819324776e-13	2.6270192178663554e-13	1.35446513547519e-12
4.645994723883282e-11	3.02777446202156e-11	2.211530743557351e-11	1.618976485491097e-11	9.373452958439005e-12	4.584771977089523e-12	1.90458804695665e-12	7.357590004422366e-13	2.6313930462907343e-13	1.3569872672443932e-12
4.6475413070775614e-11	3.029295262233419e-11	2.213012796011789e-11	1.620334063580364e-11	9.383510670404562e-12	4.590761335500673e-12	1.9072885731619772e-12	7.36835510666843e-13	2.635877779303881e-13	1.359565257907108e-12
4.6489303891170675e-11	3.030714859532441e-11	2.2144225150740587e-11	1.6216361917102263e-11	9.393256194502545e-12	4.59659403999945e-12	1.9099155019998027e-12	7.37908278111447e-13	2.640467478019473e-13	1.3622114397241854e-12
4.6503093174635757e-11	3.0321344534480024e-11	2.2158407893717776e-11	1.622950598981757e-11	9.403110882369759e-12	4.602503877741788e-12	1.912582355460665e-12	7.390030078488879e-13	2.645170451429064e-13	1.3649181495922688e-12
4.65181556140031e-11	3.0336568967567876e-11	2.2173356706269084e-11	1.624331690007666e-11	9.413427678240025e-12	4.608687874853722e-12	1.915381719152135e-12	7.401351201746482e-13	2.649987230538412e-13	1.3676949197418568e-12
4.653180280999661e-11	3.035084156324697e-11	2.2187692540966736e-11	1.625666506016256e-11	9.423484068106919e-12	4.614741661893596e-12	1.9181218531914314e-12	7.412727039168784e-13	2.654914561692115e-13	1.3705235675463332e-12
4.654679400651781e-11	3.036605859547152e-11	2.2202893753197395e-11	1.6270714546324245e-11	9.434030253204226e-12	4.621086762767207e-12	1.9210015143225738e-12	7.424485395673871e-13	2.659978470521134e-13	1.3734345183246964e-12
4.6560831437277114e-11	3.0380755859591345e-11	2.221761399908921e-11	1.6284451678268287e-11	9.444395376406467e-12	4.627342472100203e-12	1.9238391075217657e-12	7.436391015750584e-13	2.665169529657285e-13	1.3764072923161457e-12
4.657543520541826e-11	3.039599242454908e-11	2.2232867566820385e-11	1.6298672271645603e-11	9.455126894057855e-12	4.633828441304742e-12	1.9267930412930135e-12	7.448584960655948e-13	2.670473759886453e-13	1.3794397652070207e-12
4.658948150639723e-11	3.041080305340866e-11	2.2247837614521866e-11	1.6312698366735565e-11	9.465751493428595e-12	4.640265066231465e-12	1.9297210101141415e-12	7.461001822840452e-13	2.675920437973078e-13	1.3825414410582106e-12
4.660440167270212e-11	3.0426364069532854e-11	2.226348317765489e-11	1.6327281061296252e-11	9.476798538135449e-12	4.646959456603919e-12	1.9327764332232195e-12	7.473742572166717e-13	2.681504516545149e-13	1.385724048093259e-12
4.66186998792003e-11	3.0441515816431493e-11	2.227879646468352e-11	1.6341667311854614e-11	9.487734308314967e-12	4.653602601434532e-12	1.935806967902593e-12	7.486737316272935e-13	2.687231185833266e-13	1.3889827690951583e-12
4.6633768458756664e-11	3.045734215525494e-11	2.2294761100244338e-11	1.635662069923943e-11	9.499083422507338e-12	4.660500981761743e-12	1.9389644740124257e-12	7.500043344215699e-13	2.6931020174938406e-13	1.3923210352558746e-12
4.664821564989478e-11	3.0472821352459345e-11	2.231046034992213e-11	1.637138840048904e-11	9.51033208842195e-12	4.6673571672633284e-12	1.9421009457071395e-12	7.513629799078098e-13	2.699115445110795e-13	1.3957387511317119e-12
4.666384776570259e-11	3.04891574738802e-11	2.232696249677434e-11	1.6386817170629194e-11	9.522065509370318e-12	4.6745053620354236e-12	1.9453797050786173e-12	7.527584703283351e-13	2.7053041194088184e-13	1.399253940053333e-12
4.667857223148409e-11	3.050488637196284e-11	2.2343044544794183e-11	1.6401978576103997e-11	9.53365459871052e-12	4.681584979510237e-12	1.9486292831647354e-12	7.541808495842743e-13	2.7116222972829913e-13	1.4028392018552755e-12
4.669441924740868e-11	3.052163433226762e-11	2.235991181525127e-11	1.6417847107479388e-11	9.545733922268006e-12	4.688965561432239e-12	1.952022313278286e-12	7.556416627851241e-13	2.718123095529857e-13	1.4065139027560085e-12
4.670996460211344e-11	3.053810961781306e-11	2.237669716005384e-11	1.6433588899728923e-11	9.557776460014839e-12	4.696333984283101e-12	1.9554097458768903e-12	7.571392773752146e-13	2.7247882744183883e-13	1.4102800017486943e-12
4.672632382364271e-11	3.055533921543622e-11	2.2394065416219907e-11	1.6449914205819937e-11	9.570253470581234e-12	4.703975819289746e-12	1.958928068342766e-12	7.586729703110693e-13	2.731629879262597e-13	1.4141379477821296e-12
4.6742221236980984e-11	3.057223030292518e-11	2.241126164305627e-11	1.6466165219754474e-11	9.582681575282869e-12	4.7116015883370276e-12	1.962440589107956e-12	7.602427846597748e-13	2.7386362768082525e-13	1.418090577655427e-12
4.675941976245323e-11	3.059014454618866e-11	2.242935586105687e-11	1.6483148307251003e-11	9.59563381904567e-12	4.719546772910806e-12	1.9660974780999373e-12	7.618578469241615e-13	2.745850187354656e-13	1.4221459912134063e-12
4.6776393047989004e-11	3.0607950858043895e-11	2.2447338579482757e-11	1.6500060020364958e-11	9.608590897680901e-12	4.727505883250587e-12	1.9697679733396922e-12	7.635138871224149e-13	2.7532527823486134e-13	1.4263106988831472e-12
4.6794501549091293e-11	3.062668632284083e-11	2.2466159829353652e-11	1.651771381976352e-11	9.622070355151478e-12	4.735772904432715e-12	1.9735742057955792e-12	7.652147599388455e-13	2.760861672657107e-13	1.430581383845844e-12
4.6812353955638995e-11	3.064526139638454e-11	2.2484912310036807e-11	1.6535313500829947e-11	9.635546419557131e-12	4.744061459814737e-12	1.9774049082453525e-12	7.669576775093378e-13	2.768670134312608e-13	1.4349566526282505e-12
4.6831332843525425e-11	3.0664727984799893e-11	2.2504438058566267e-11	1.655362389369015e-11	9.649519773244148e-12	4.752653004364917e-12	1.9813656234703156e-12	7.687458352208284e-13	2.776684931175892e-13	1.4394319515390363e-12
4.685042711128711e-11	3.068430889888261e-11	2.252405035131748e-11	1.657203277220194e-11	9.663584317895017e-12	4.761309506513436e-12	1.9853752686328034e-12	7.705834280288839e-13	2.7849336120645985e-13	1.4440507809200021e-12
4.687055508477012e-11	3.070476829683228e-11	2.2544466983887246e-11	1.6591101529186765e-11	9.678143174500511e-12	4.770267856579593e-12	1.989512144208676e-12	7.724674538681896e-13	2.793393600859388e-13	1.4487727036721444e-12
